customer_name,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,has_loyalty_card
Bsc. Donna Wang,0.0,0.0,1.0,5.0,14204.0,50.0,11.0,431.0,161.0,70.0,720.0,85.0,695.0,271.0,422.0,78.0,0.4462437367804165,2006.0,38.76315140547745,-9.156322117365391,84.0,1,0.0,17109.0,1
Bsc. Stanley Howard,0.0,0.0,1.0,4.0,16795.0,1065.0,7.0,448.0,380.0,857.0,891.0,865.0,195.0,405.0,472.0,431.0,0.1781003282272197,2020.0,38.82369346468365,-9.108834339561843,53.0,0,0.0,22373.0,1
Phd. David Weaver,2.0,0.0,2.0,3.0,10977.0,2641.0,8.0,251.0,182.0,,769.0,302.0,772.0,120.0,365.0,40.0,0.71366046687001,2021.0,38.74864546690035,-9.157073174226158,33.0,0,2.0,16379.0,1
Bsc. Jesse Caballero,1.0,1.0,0.0,2.0,22535.0,443.0,,442.0,534.0,562.0,1069.0,775.0,387.0,259.0,501.0,185.0,0.3263956215524193,2010.0,38.74033721775627,-9.149888034368336,72.0,0,2.0,27507.0,1
Msc. Faye Vargas,2.0,1.0,2.0,2.0,10520.0,272.0,12.0,349.0,296.0,898.0,612.0,729.0,291.0,33.0,344.0,40.0,,2015.0,38.746788414203714,-9.155658404491646,31.0,1,3.0,14344.0,1
Phd. Domingo Marquez,1.0,1.0,1.0,1.0,751.0,2537.0,14.0,2222.0,397.0,467.0,58.0,6.0,643.0,270.0,155.0,101.0,0.1944272507874001,2017.0,38.7849751702064,-9.173582077933276,36.0,0,2.0,7506.0,1
Bsc. Kelly Carpenter,1.0,1.0,2.0,5.0,13332.0,616.0,6.0,437.0,124.0,165.0,756.0,192.0,316.0,1220.0,404.0,78.0,1.0,2018.0,38.72446918798237,-9.165003151484932,83.0,1,2.0,17562.0,0
Phd. Joseph Crowder,1.0,1.0,2.0,2.0,15573.0,1577.0,17.0,2072.0,476.0,284.0,60.0,101.0,946.0,172.0,436.0,130.0,0.0714678531148806,2014.0,38.72010297566976,-9.17904445809222,82.0,0,2.0,21697.0,1
Bsc. Evelyn Hoffman,0.0,0.0,0.0,2.0,11257.0,412.0,9.0,1636.0,485.0,103.0,99.0,85.0,1846.0,115.0,14.0,191.0,0.3048021967941131,2028.0,38.7545102075341,-9.1834231966828,26.0,1,0.0,16052.0,1
Msc. Robert Trask,1.0,1.0,1.0,3.0,37540.0,7987.0,14.0,341.0,550.0,600.0,1092.0,1484.0,1406.0,250.0,344.0,208.0,0.2920558504238301,2011.0,38.73709796908115,-9.118488440371,64.0,0,2.0,51594.0,1
Helen Tilson,0.0,0.0,0.0,1.0,17667.0,12786.0,23.0,194.0,675.0,1498.0,1076.0,1552.0,250.0,1401.0,222.0,13.0,0.1337089288885119,2018.0,38.7349169654354,-9.181355713271827,72.0,1,0.0,37321.0,1
Megan Watson,0.0,0.0,1.0,1.0,9182.0,18870.0,22.0,140.0,488.0,877.0,1226.0,252.0,553.0,1420.0,211.0,70.0,0.1893633387075076,2017.0,38.75393479432684,-9.190976853966076,29.0,1,0.0,33219.0,1
Phd. Tammy Wilson,1.0,1.0,1.0,3.0,907.0,3355.0,17.0,1817.0,366.0,512.0,73.0,84.0,157.0,162.0,246.0,98.0,0.1767238511211073,2016.0,38.78041190431295,-9.154567751552552,41.0,1,2.0,7679.0,1
Bsc. Stephen Curran,1.0,1.0,1.0,4.0,17730.0,4458.0,8.0,446.0,922.0,900.0,1149.0,967.0,422.0,53.0,358.0,250.0,0.7374861623854699,2015.0,38.78726236318576,-9.190114384660657,67.0,0,2.0,27405.0,1
Msc. William Hill,1.0,0.0,0.0,3.0,11485.0,2801.0,20.0,1923.0,575.0,333.0,33.0,46.0,1294.0,175.0,393.0,135.0,0.0885073597180919,2021.0,38.77298379035726,-9.157120339887468,26.0,0,1.0,19058.0,1
Msc. Victoria Silva,4.0,2.0,1.0,7.0,10006.0,6311.0,10.0,1175.0,855.0,454.0,1235.0,762.0,381.0,450.0,266.0,221.0,0.0666798259484575,2017.0,38.72947259576608,-9.18090272725657,47.0,1,6.0,21895.0,1
Msc. Nikita Hairston,2.0,0.0,2.0,2.0,8303.0,509.0,11.0,239.0,65.0,929.0,516.0,125.0,316.0,96.0,34.0,47.0,0.1510163497690327,2021.0,38.74701944146693,-9.157187279150053,32.0,1,2.0,11132.0,1
Derek Smallwood,0.0,0.0,2.0,,1640.0,16110.0,21.0,239.0,424.0,1313.0,901.0,322.0,67.0,1546.0,414.0,78.0,,2014.0,38.72545486835984,-9.181865384721094,46.0,0,0.0,22976.0,1
Msc. Basil Marion,1.0,1.0,1.0,5.0,21126.0,76.0,11.0,203.0,47.0,438.0,922.0,480.0,961.0,144.0,438.0,151.0,0.2080022696024123,2021.0,38.754283357909,-9.193706546823082,82.0,0,2.0,24835.0,1
Phd. Scott Williams,0.0,0.0,0.0,6.0,15994.0,2429.0,21.0,518.0,368.0,2101.0,566.0,319.0,329.0,330.0,300.0,267.0,0.1711592129755237,2019.0,38.76048262063643,-9.111695457738746,52.0,0,0.0,23254.0,1
Msc. Rose Noell,1.0,0.0,1.0,1.0,2405.0,441.0,14.0,52.0,161.0,124.0,731.0,193.0,733.0,22.0,255.0,57.0,0.3044884290758736,2019.0,38.735193928121234,-9.147323318105762,30.0,1,1.0,5117.0,1
Msc. Robert Alessio,1.0,1.0,1.0,4.0,7255.0,4726.0,15.0,2110.0,260.0,256.0,867.0,4.0,1279.0,198.0,160.0,105.0,0.1140574922896318,2012.0,38.708299958791336,-9.158809905485628,72.0,0,2.0,17115.0,1
Bsc. April Gamino,1.0,1.0,0.0,5.0,26592.0,493.0,10.0,446.0,343.0,58.0,913.0,166.0,1545.0,317.0,511.0,132.0,0.117907794408832,2013.0,38.72429377191597,-9.104341678846833,39.0,1,2.0,31384.0,1
Phd. Esther Fleishman,2.0,1.0,2.0,3.0,9711.0,1760.0,8.0,190.0,323.0,604.0,522.0,344.0,42.0,64.0,265.0,58.0,0.5397095963723127,2014.0,38.7471716125196,-9.15588768637636,31.0,1,3.0,13825.0,1
Msc. Tammy Turner,1.0,1.0,0.0,5.0,824.0,1423.0,16.0,2367.0,307.0,492.0,59.0,28.0,849.0,160.0,355.0,136.0,0.1783923803108049,2010.0,38.75078319631201,-9.169098134510968,61.0,1,2.0,6864.0,1
Phd. Berna Reynolds,2.0,3.0,2.0,3.0,32238.0,3945.0,7.0,941.0,918.0,1899.0,1239.0,1154.0,923.0,184.0,277.0,338.0,0.2355584069620473,2014.0,38.7864616823459,-9.160574390247591,45.0,1,5.0,43718.0,1
Msc. Martha Correa,2.0,1.0,0.0,3.0,17921.0,3733.0,23.0,389.0,628.0,876.0,1107.0,1818.0,225.0,409.0,292.0,200.0,0.3251259818541627,2005.0,38.75288676702567,-9.118451723819602,56.0,1,3.0,27398.0,1
Phd. Marion Noriega,1.0,0.0,1.0,6.0,24401.0,128.0,6.0,586.0,337.0,812.0,365.0,454.0,844.0,614.0,226.0,283.0,0.4263491187909703,2025.0,38.73214919289484,-9.206552586088383,28.0,0,1.0,28767.0,1
Bsc. Mitchell King,1.0,1.0,0.0,1.0,14041.0,16036.0,14.0,66.0,44.0,201.0,1419.0,1101.0,919.0,839.0,43.0,7.0,0.8194686783553898,2010.0,38.70982096898052,-9.151447163725493,64.0,0,2.0,34709.0,1
Bsc. John Edwards,1.0,1.0,1.0,5.0,15233.0,1593.0,8.0,,6.0,402.0,713.0,285.0,1369.0,386.0,210.0,302.0,0.9666746923806052,2018.0,38.808984693459344,-9.06914626516306,26.0,0,2.0,20197.0,1
Phd. David Licht,0.0,1.0,,4.0,2322.0,2311.0,23.0,1976.0,615.0,317.0,78.0,59.0,771.0,221.0,208.0,83.0,0.1570267816112585,2012.0,38.74227472015448,-9.173015806571051,48.0,0,1.0,8878.0,1
Bsc. Chante Mcdonald,3.0,1.0,1.0,4.0,15186.0,99.0,8.0,192.0,147.0,127.0,889.0,148.0,58.0,204.0,202.0,47.0,0.5763064077293749,2016.0,38.71714854556523,-9.183276184722422,74.0,1,4.0,17252.0,1
Bsc. Mary Campbell,1.0,1.0,0.0,1.0,3457.0,743.0,7.0,442.0,384.0,32.0,1431.0,896.0,980.0,301.0,562.0,150.0,0.1695331159678866,2009.0,38.764915581198565,-9.176384237460098,71.0,1,2.0,9228.0,1
Bsc. Ron Markus,1.0,0.0,2.0,3.0,11598.0,310.0,12.0,204.0,170.0,162.0,490.0,324.0,457.0,140.0,347.0,43.0,0.4586538011493107,2015.0,38.71504425436016,-9.143533225254098,57.0,0,1.0,14202.0,1
Msc. Evelyn Clark,0.0,1.0,1.0,6.0,24074.0,287.0,8.0,555.0,68.0,165.0,777.0,251.0,753.0,15.0,353.0,47.0,0.4963083690517444,2009.0,38.73697831679091,-9.157018632444316,66.0,1,1.0,27298.0,1
Phd. Katherine Walton,1.0,1.0,1.0,4.0,44889.0,4749.0,18.0,215.0,609.0,600.0,880.0,832.0,,240.0,375.0,240.0,1.0,2011.0,38.740908401412206,-9.128139744457595,83.0,1,2.0,53389.0,1
Bsc. Mark Couchman,0.0,0.0,0.0,2.0,11084.0,1442.0,18.0,138.0,147.0,1367.0,235.0,644.0,237.0,165.0,133.0,19.0,,2028.0,38.75055594322393,-9.167350463474486,25.0,0,0.0,15592.0,1
Melissa Ferreira,1.0,0.0,0.0,2.0,15062.0,675.0,23.0,872.0,631.0,1575.0,,1021.0,154.0,969.0,201.0,125.0,,2015.0,38.74175826848316,-9.185489530417666,75.0,1,1.0,21160.0,1
Msc. Homer Garcia,0.0,1.0,1.0,3.0,37033.0,4241.0,21.0,937.0,1102.0,634.0,1261.0,1021.0,1837.0,286.0,527.0,174.0,0.3101460504193717,2006.0,38.75670224441452,-9.129606616665708,71.0,0,1.0,48879.0,1
Phd. Randy Dipietro,5.0,3.0,1.0,3.0,26648.0,5741.0,6.0,256.0,792.0,1977.0,2031.0,1316.0,873.0,468.0,490.0,402.0,0.3834149164428966,2021.0,38.74653714625743,-9.148968024382905,73.0,0,8.0,40592.0,0
Tish Dirks,1.0,0.0,1.0,1.0,12854.0,11649.0,22.0,208.0,1109.0,990.0,473.0,1449.0,122.0,1908.0,177.0,9.0,0.2471191180425568,2021.0,38.76688777794147,-9.169568761942251,54.0,1,1.0,30939.0,1
Phd. Jessica Briggs,1.0,1.0,0.0,4.0,10034.0,3599.0,17.0,1903.0,348.0,417.0,36.0,53.0,570.0,243.0,327.0,79.0,0.0878733531321252,2017.0,38.71098377074974,-9.174386300014408,38.0,1,2.0,17530.0,1
Msc. Linda Brueckman,2.0,1.0,0.0,5.0,15136.0,11.0,14.0,1469.0,459.0,436.0,111.0,137.0,1562.0,34.0,550.0,131.0,0.3022860522470926,2019.0,38.7792078940214,-9.084332390713188,39.0,1,3.0,19905.0,1
Phd. Sidney Jung,1.0,1.0,0.0,3.0,8418.0,677.0,21.0,73.0,141.0,185.0,1130.0,389.0,,294.0,37.0,74.0,0.0104294712921372,2016.0,38.7373209155522,-9.157206883749488,47.0,0,2.0,11344.0,1
Bsc. Luis Mcallister,2.0,0.0,2.0,2.0,8583.0,1130.0,12.0,195.0,58.0,521.0,309.0,319.0,301.0,65.0,162.0,12.0,1.0,2013.0,38.74818364965473,-9.155989340352589,32.0,0,2.0,11643.0,1
Bsc. Arthur Ordonez,1.0,0.0,0.0,4.0,554.0,1171.0,13.0,1945.0,326.0,422.0,80.0,142.0,440.0,170.0,247.0,58.0,0.0053016000402948,2012.0,38.74289115707066,-9.14784629493827,71.0,0,1.0,5497.0,1
Phd. Janee Strayhorn,0.0,0.0,0.0,5.0,5281.0,1550.0,20.0,369.0,446.0,128.0,780.0,572.0,537.0,368.0,497.0,262.0,,2020.0,38.79542804266909,-9.164164019055557,64.0,1,0.0,10528.0,1
Bsc. Fred Richardson,2.0,1.0,2.0,2.0,13921.0,334.0,8.0,219.0,259.0,850.0,432.0,704.0,306.0,75.0,60.0,64.0,0.9978405433894336,2018.0,38.74711571155014,-9.15734653766164,29.0,0,3.0,17160.0,1
Bsc. Priscilla Kurter,1.0,1.0,1.0,1.0,17270.0,1038.0,18.0,2168.0,567.0,183.0,73.0,39.0,286.0,240.0,414.0,58.0,0.1251395759090983,2016.0,38.74506146329431,-9.155124340291362,67.0,1,2.0,22278.0,1
Phd. Richard Woodard,2.0,1.0,1.0,2.0,21815.0,3847.0,9.0,202.0,309.0,508.0,866.0,689.0,660.0,441.0,397.0,203.0,0.8013989240937178,2016.0,38.77025940418098,-9.12615407359336,55.0,0,3.0,29734.0,1
Msc. Thomas Jackson,1.0,1.0,0.0,5.0,3787.0,99.0,8.0,307.0,352.0,595.0,1031.0,918.0,514.0,172.0,385.0,307.0,0.2027101008758485,2016.0,38.735022693484176,-9.18470522316392,64.0,0,2.0,8160.0,1
Msc. Dominica Seiler,1.0,2.0,1.0,4.0,41163.0,2452.0,23.0,395.0,1056.0,870.0,1418.0,1096.0,1562.0,420.0,363.0,205.0,0.5501190978116963,2012.0,38.7576419860178,-9.155985759585551,85.0,1,3.0,50795.0,1
Phd. Frank Marquez,1.0,1.0,1.0,7.0,26338.0,7079.0,10.0,707.0,852.0,1490.0,1076.0,39.0,1174.0,501.0,95.0,358.0,0.0806294378392654,2011.0,38.72713665692984,-9.14046448270302,56.0,0,2.0,39351.0,1
Phd. David Whelchel,0.0,1.0,1.0,2.0,20533.0,259.0,8.0,577.0,417.0,367.0,883.0,530.0,1077.0,119.0,416.0,86.0,,2010.0,38.7404864481516,-9.140451667636302,80.0,0,1.0,25178.0,1
Bsc. Philip Phillips,1.0,1.0,1.0,5.0,12439.0,312.0,18.0,194.0,101.0,81.0,903.0,167.0,514.0,2056.0,164.0,85.0,0.4166200343031078,2012.0,38.72294564980913,-9.1508104637722,38.0,0,2.0,16931.0,1
Msc. Joel Schulte,1.0,0.0,1.0,4.0,25030.0,2076.0,8.0,297.0,751.0,595.0,632.0,825.0,1117.0,217.0,436.0,205.0,0.3389280777581609,2027.0,38.73656010903044,-9.132581136353137,27.0,0,1.0,31976.0,1
Phd. John Conrad,1.0,0.0,1.0,2.0,18488.0,548.0,8.0,1450.0,675.0,183.0,249.0,24.0,2070.0,164.0,341.0,148.0,0.1591477030606187,2014.0,38.79233761527389,-9.106234740463494,82.0,0,1.0,24192.0,1
Bsc. Margarita Roberts,1.0,1.0,1.0,3.0,11988.0,4967.0,8.0,251.0,736.0,775.0,877.0,1337.0,425.0,41.0,301.0,295.0,0.6362926073686581,2010.0,38.73767962689163,-9.11944102623428,75.0,1,2.0,21698.0,1
Msc. Alfredo Coffey,2.0,0.0,1.0,3.0,27641.0,2838.0,13.0,515.0,590.0,546.0,423.0,1434.0,1779.0,326.0,260.0,380.0,0.5843786938200597,2011.0,38.78727964793708,-9.127014836630469,63.0,0,2.0,36352.0,1
Bsc. William Cser,0.0,3.0,0.0,4.0,26979.0,4914.0,10.0,969.0,703.0,1764.0,1754.0,1472.0,280.0,444.0,,328.0,0.2303308828915491,1999.0,38.76470112914316,-9.183120519791816,51.0,0,3.0,39279.0,1
Bsc. Kim Hammons,2.0,0.0,2.0,2.0,12928.0,793.0,8.0,,108.0,503.0,565.0,550.0,796.0,74.0,432.0,81.0,0.4546260857874475,2019.0,38.748067382817744,-9.155982453785423,32.0,1,2.0,16749.0,1
Msc. Amy Davenport,1.0,1.0,1.0,3.0,49782.0,2433.0,22.0,368.0,811.0,888.0,1096.0,1483.0,601.0,268.0,540.0,165.0,,2008.0,38.75956907723524,-9.14143822651712,69.0,1,2.0,58270.0,1
Msc. Destiny Fitch,1.0,1.0,1.0,2.0,30902.0,649.0,6.0,600.0,181.0,203.0,743.0,389.0,982.0,192.0,371.0,157.0,0.1353232361441415,2016.0,38.74953320793441,-9.147938257071436,37.0,1,2.0,35212.0,1
Bsc. Jeffrey Brown,1.0,2.0,0.0,1.0,18791.0,224.0,7.0,540.0,407.0,259.0,446.0,641.0,895.0,160.0,518.0,26.0,0.0441137893963553,2011.0,38.73260954042885,-9.139724869678178,57.0,0,3.0,22881.0,1
Phd. Donovan Denney,2.0,1.0,2.0,2.0,7780.0,275.0,6.0,172.0,145.0,609.0,451.0,542.0,528.0,77.0,227.0,57.0,0.8087922447711533,2025.0,38.74712260051456,-9.156858557136394,28.0,0,3.0,10806.0,1
Bsc. Stanley Tribble,1.0,0.0,0.0,2.0,36774.0,2752.0,23.0,508.0,100.0,438.0,1342.0,778.0,1325.0,284.0,591.0,490.0,0.9542262892410692,2020.0,38.74379628802862,-9.14807824934429,80.0,0,1.0,44892.0,1
Msc. James Bidwell,0.0,1.0,0.0,2.0,15048.0,76.0,17.0,253.0,54.0,143.0,1265.0,88.0,758.0,90.0,540.0,36.0,0.572349935938214,2021.0,38.76429402658765,-9.137145139963373,30.0,0,1.0,18315.0,1
Phd. Timothy Dow,1.0,1.0,2.0,6.0,19102.0,3455.0,19.0,93.0,347.0,855.0,141.0,358.0,993.0,401.0,286.0,131.0,0.4638747098618216,2018.0,38.71144798306377,-9.11885526155286,33.0,0,2.0,26031.0,1
Bsc. Scott Schein,0.0,1.0,1.0,3.0,891.0,158.0,19.0,758.0,179.0,647.0,1061.0,510.0,995.0,157.0,533.0,100.0,0.4221115910146322,2017.0,38.72361339521776,-9.159774952457797,39.0,0,1.0,5889.0,1
Carl Batt,0.0,0.0,1.0,1.0,5112.0,3934.0,9.0,4.0,647.0,1066.0,1127.0,1193.0,549.0,1336.0,,164.0,0.4292595715039831,2017.0,38.763597574749326,-9.179849047451148,80.0,0,0.0,14968.0,1
Msc. Hector Spaid,0.0,1.0,0.0,2.0,27068.0,721.0,7.0,310.0,316.0,149.0,1043.0,493.0,880.0,252.0,404.0,144.0,0.0915986070415164,2009.0,38.7437459628723,-9.145349880465666,70.0,0,1.0,31636.0,1
Phd. Lance Cutchall,4.0,1.0,1.0,4.0,14984.0,7280.0,10.0,1225.0,565.0,2187.0,3052.0,1645.0,1557.0,444.0,663.0,201.0,0.1325526818816176,2021.0,38.72748817976792,-9.189908349411407,73.0,0,5.0,33602.0,1
Phd. Scott Grinnell,2.0,0.0,2.0,2.0,14258.0,632.0,8.0,259.0,115.0,800.0,375.0,644.0,689.0,186.0,44.0,76.0,,2016.0,38.74842607234645,-9.155840789589313,31.0,0,2.0,18002.0,1
Phd. Nick Dodson,1.0,1.0,1.0,4.0,13372.0,1654.0,10.0,1995.0,472.0,348.0,39.0,11.0,489.0,93.0,286.0,123.0,0.1019367230194064,2017.0,38.78505967350336,-9.16255616039974,68.0,0,2.0,18759.0,1
Bsc. Cynthia Hale,5.0,3.0,0.0,5.0,52693.0,5899.0,10.0,674.0,969.0,1174.0,1240.0,1789.0,527.0,103.0,383.0,336.0,0.2382090287386147,2014.0,38.78683030724032,-9.15684748856788,70.0,1,8.0,65451.0,1
Phd. Mary Garcia,4.0,2.0,1.0,3.0,20793.0,7260.0,8.0,1626.0,815.0,3258.0,1853.0,1158.0,1331.0,1240.0,501.0,385.0,0.2315365962134947,2020.0,38.7204073695961,-9.16885039373776,51.0,1,6.0,39835.0,1
Msc. William Blevins,1.0,0.0,0.0,2.0,9485.0,505.0,7.0,725.0,318.0,235.0,1058.0,503.0,748.0,246.0,651.0,192.0,0.1509461133220405,2023.0,38.75006903513116,-9.14122151628206,30.0,0,1.0,14474.0,1
Bsc. Georgia Crudup,1.0,0.0,0.0,2.0,9556.0,695.0,23.0,614.0,449.0,1812.0,239.0,540.0,270.0,427.0,85.0,20.0,,2021.0,38.71365480047973,-9.159116592542976,25.0,1,1.0,14687.0,1
Msc. Lydia Robinson,0.0,1.0,0.0,2.0,26066.0,1742.0,7.0,1256.0,505.0,188.0,986.0,757.0,538.0,153.0,424.0,193.0,0.2248674406812998,2026.0,38.72973901393152,-9.154101664029994,27.0,1,1.0,32615.0,1
Aaron Cooper,1.0,0.0,0.0,1.0,8298.0,7762.0,22.0,837.0,592.0,656.0,790.0,382.0,336.0,1292.0,89.0,81.0,0.3827459529933164,2016.0,38.75035803864044,-9.194321872924982,37.0,0,1.0,21034.0,1
Phd. John Rickenbacker,1.0,1.0,0.0,6.0,856.0,985.0,13.0,133.0,133.0,64.0,,624.0,479.0,329.0,281.0,346.0,0.7485826096271679,2021.0,38.75699208469195,-9.16267892914182,41.0,0,2.0,3884.0,1
Laurence Kwong,0.0,0.0,1.0,1.0,15320.0,5438.0,15.0,24.0,822.0,712.0,542.0,1092.0,207.0,1578.0,344.0,77.0,0.3170748928711843,2016.0,38.71960798772343,-9.20256119738934,66.0,0,0.0,26079.0,1
Msc. Nancy Oglesby,0.0,0.0,0.0,1.0,26886.0,1300.0,7.0,908.0,427.0,252.0,689.0,723.0,993.0,28.0,673.0,163.0,0.1557628865839268,2011.0,38.740429879702056,-9.149389482363503,66.0,1,0.0,32879.0,1
Phd. Mary Lott,1.0,0.0,1.0,6.0,13996.0,1592.0,7.0,484.0,398.0,1213.0,535.0,700.0,344.0,332.0,402.0,353.0,,2011.0,38.77638352493072,-9.19755592027082,80.0,1,1.0,19996.0,1
Phd. Jennifer Ramsey,1.0,0.0,0.0,4.0,8554.0,1424.0,14.0,1513.0,751.0,351.0,23.0,78.0,1741.0,6.0,426.0,196.0,0.2347258197455272,2015.0,38.752783329355736,-9.110362227118085,50.0,1,1.0,14867.0,1
Msc. Robert Rojas,1.0,0.0,1.0,4.0,2931.0,414.0,19.0,420.0,176.0,75.0,707.0,508.0,427.0,211.0,442.0,9.0,0.1858043313477149,2007.0,38.77704820927964,-9.1907593590525,57.0,0,1.0,6311.0,1
Bsc. Laura Humphrey,1.0,1.0,1.0,2.0,9182.0,510.0,7.0,479.0,316.0,67.0,706.0,789.0,673.0,205.0,317.0,165.0,0.1131249002787078,2014.0,38.76733492290506,-9.167191499504424,43.0,1,2.0,13244.0,1
Msc. John Leppert,1.0,1.0,0.0,5.0,5727.0,591.0,18.0,241.0,920.0,798.0,1335.0,1575.0,269.0,175.0,363.0,240.0,0.4571117410132247,2016.0,38.78163781058058,-9.146796470025828,54.0,0,2.0,11994.0,1
Msc. James Saunders,0.0,0.0,0.0,2.0,10826.0,1781.0,22.0,17.0,469.0,1635.0,329.0,205.0,199.0,261.0,304.0,67.0,0.1936822430545335,2021.0,38.73197982034713,-9.150366438630003,25.0,0,0.0,16026.0,1
Msc. Anthony Ward,1.0,1.0,1.0,2.0,4281.0,61.0,19.0,2003.0,527.0,384.0,41.0,78.0,1189.0,264.0,367.0,112.0,0.0934202657066047,2014.0,38.71159010107434,-9.182306637617112,84.0,0,2.0,9195.0,1
Bsc. Renee Robinson,1.0,1.0,0.0,2.0,8692.0,139.0,23.0,32.0,151.0,152.0,511.0,595.0,316.0,51.0,410.0,52.0,0.8008144398811279,2006.0,38.760104994976665,-9.131185860136524,49.0,1,2.0,11049.0,1
Msc. Julie Lee,1.0,1.0,0.0,5.0,3007.0,1403.0,19.0,355.0,376.0,582.0,266.0,1074.0,666.0,387.0,144.0,153.0,0.7431035270513344,2021.0,38.79822274024077,-9.184884031980513,86.0,1,2.0,8260.0,1
Bsc. James Moore,1.0,1.0,1.0,4.0,39570.0,3210.0,7.0,494.0,1019.0,821.0,1602.0,748.0,961.0,206.0,345.0,172.0,0.6012575510629279,2015.0,38.75443810122817,-9.153168580260072,79.0,0,2.0,48976.0,1
Bsc. Darrell Wachter,1.0,1.0,1.0,4.0,27368.0,8131.0,13.0,506.0,487.0,637.0,1216.0,886.0,1742.0,393.0,404.0,381.0,0.9858516332305792,2016.0,38.71724149472364,-9.141629909931003,64.0,0,2.0,41770.0,1
Phd. Donna Atkinson,0.0,,1.0,1.0,20700.0,465.0,6.0,1928.0,193.0,277.0,999.0,874.0,1070.0,241.0,347.0,120.0,0.2074910209385787,2008.0,38.75691431798945,-9.138438477089965,69.0,1,,27094.0,1
Bsc. Robbie Mcdaniel,1.0,1.0,1.0,3.0,14347.0,1107.0,18.0,,337.0,326.0,714.0,131.0,612.0,35.0,369.0,145.0,0.693005340379752,2013.0,38.80682493832817,-9.14947878342142,61.0,1,2.0,17978.0,1
John Querta,0.0,1.0,0.0,1.0,1523.0,8965.0,22.0,30.0,548.0,704.0,688.0,58.0,344.0,1333.0,142.0,108.0,0.2234806396971994,2012.0,38.72226179540591,-9.19953837045609,67.0,0,1.0,14335.0,1
Msc. Milford Taylor,4.0,1.0,0.0,4.0,25856.0,4169.0,13.0,709.0,957.0,2151.0,1434.0,1402.0,854.0,336.0,207.0,243.0,0.2632172251213318,2020.0,38.72723948661536,-9.161011538221874,40.0,0,5.0,38075.0,1
Bsc. Celia Hinojosa,2.0,1.0,2.0,2.0,8941.0,92.0,8.0,143.0,245.0,516.0,351.0,530.0,370.0,65.0,263.0,35.0,0.8903456719101308,2018.0,38.74768019579357,-9.15610010753795,34.0,1,3.0,11516.0,1
Edna Sloan,1.0,0.0,2.0,2.0,9714.0,13027.0,23.0,91.0,460.0,672.0,895.0,623.0,68.0,1680.0,,153.0,0.2455243484186226,2018.0,38.73313120487899,-9.174329252301336,71.0,1,1.0,27230.0,1
Bsc. Terry Bond,1.0,1.0,0.0,4.0,9069.0,1331.0,9.0,1711.0,601.0,276.0,282.0,126.0,1964.0,128.0,395.0,182.0,0.2996441959113978,2018.0,38.75374424746666,-9.074021428227208,42.0,0,2.0,15883.0,1
Msc. Harry Pacific,1.0,1.0,1.0,4.0,12904.0,843.0,20.0,437.0,122.0,211.0,837.0,141.0,373.0,315.0,312.0,27.0,0.6080565565205469,2008.0,38.72543013588167,-9.141832482130178,80.0,0,2.0,16495.0,1
Msc. Carol Muni,1.0,1.0,0.0,6.0,15745.0,574.0,8.0,815.0,99.0,63.0,905.0,121.0,869.0,124.0,402.0,68.0,0.7784180874080978,2010.0,38.78278875526448,-9.177767367419571,79.0,1,2.0,19717.0,1
Msc. Dee Kinroth,2.0,1.0,1.0,3.0,5892.0,1486.0,12.0,1370.0,905.0,34.0,133.0,36.0,2171.0,117.0,337.0,169.0,0.1166785064702153,2013.0,38.7721707504768,-9.121818013812206,84.0,1,3.0,12481.0,1
Bsc. Diann Lyles,0.0,1.0,1.0,5.0,28618.0,1723.0,23.0,,239.0,515.0,245.0,395.0,957.0,304.0,481.0,296.0,0.2534149092266482,2021.0,38.77222206764933,-9.168713931498626,75.0,1,1.0,33477.0,1
Phd. James Pavick,1.0,1.0,1.0,1.0,35684.0,4219.0,13.0,1231.0,395.0,1033.0,1574.0,1585.0,1167.0,539.0,361.0,216.0,0.1769099780848159,2009.0,38.71751001856681,-9.126081918971083,38.0,0,2.0,47788.0,1
Msc. Palma Hartman,0.0,0.0,0.0,5.0,20959.0,516.0,21.0,22.0,135.0,182.0,854.0,169.0,173.0,2056.0,97.0,44.0,0.5775126124747954,2017.0,38.78264138409851,-9.12516263032495,83.0,1,0.0,25163.0,1
Bsc. Kathryn Thomas,0.0,1.0,1.0,4.0,17053.0,4667.0,20.0,385.0,581.0,556.0,1339.0,437.0,1688.0,302.0,394.0,365.0,0.3016441130298858,2012.0,38.74355258835136,-9.192509175703885,38.0,1,1.0,27402.0,1
Phd. Michael Lai,3.0,2.0,0.0,1.0,28616.0,269.0,8.0,784.0,384.0,507.0,1129.0,916.0,1372.0,92.0,492.0,65.0,0.3517004775242385,2029.0,38.750457168283646,-9.153757388146404,25.0,0,5.0,34561.0,1
