customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop,Cluster,cluster
Msc. Thomas Davis,0.0,2.0,16686.0,1281.0,8.0,983.0,157.0,183.0,963.0,777.0,883.0,295.0,289.0,83.0,0.1313530667384041,2020.0,38.759613981210855,-9.163422794015997,74.0,0,1.0,22497.0,271.0481927710844,1,0.7416988931857581,0.0569409254567275,0.043694714850869,0.006978708272214,0.0081344179223896,0.042805707427657,0.0345379383917855,0.039249677734809,0.0131128594923767,0.0128461572654131,0,0
Msc. Amanda Foppiano,1.0,1.0,27734.0,2269.0,11.0,2052.0,538.0,505.0,81.0,103.0,283.0,181.0,788.0,130.0,0.0303707864934123,2026.0,38.75751840162344,-9.167218279468052,28.0,1,1.0,34534.0,265.6461538461538,1,0.8030926043898766,0.0657033647999073,0.0594197023223489,0.0155788498291538,0.0146232698210459,0.0023455145653558,0.0029825679040945,0.0081948224937742,0.0052412115596224,0.0228180923148201,3,3
Msc. Kelly Studivant,0.0,1.0,14670.0,5754.0,14.0,232.0,1057.0,1110.0,1109.0,1824.0,1349.0,321.0,379.0,308.0,0.4541855193746511,2014.0,38.75816049569222,-9.132848257178836,62.0,1,4.0,27805.0,90.27597402597402,1,0.5276029491098724,0.2069411976263262,0.0083438230534076,0.0380147455493616,0.0399208775400107,0.0398849127854702,0.0655997122819636,0.0485164538752023,0.0115446862075166,0.0136306419708685,0,0
Bsc. Betty Payne,0.0,5.0,26331.0,740.0,11.0,337.0,507.0,842.0,990.0,1119.0,890.0,,537.0,195.0,0.7758343929075089,2006.0,38.72660554417923,-9.186097839238466,49.0,1,1.0,32293.0,165.6051282051282,1,0.8153779456848234,0.0229151828569659,0.0104356981389155,0.0156999969033536,0.0260737621156287,0.0306567986870219,0.0346514724553308,0.0275601523549995,0.0,0.0166289908029603,0,0
Bsc. Cody Gerber,2.0,5.0,21442.0,1043.0,17.0,1118.0,99.0,1265.0,477.0,228.0,289.0,39.0,243.0,220.0,0.2630513932327908,2019.0,38.79038661172089,-9.04255054871454,27.0,0,,26243.0,119.28636363636365,1,0.8170559768319171,0.039743931715124,0.0426018366802575,0.0037724345539762,0.0482033304119193,0.0181762755782494,0.008688031094006,0.0110124604656479,0.0014861105818694,0.0092596120870327,0,0
Phd. Denise Allard,2.0,1.0,6273.0,430.0,6.0,208.0,291.0,525.0,539.0,804.0,707.0,121.0,320.0,91.0,,2020.0,38.74809191328798,-9.155614661575228,34.0,1,2.0,10218.0,112.28571428571428,1,0.6139166177334117,0.0420825993345077,0.0203562340966921,0.0284791544333529,0.0513799177921315,0.052750048933255,0.0786846741045214,0.0691916226267371,0.0118418477197103,0.0313172832256801,0,0
Msc. Heather Howie,0.0,2.0,8073.0,1372.0,8.0,123.0,304.0,1326.0,367.0,259.0,237.0,441.0,171.0,49.0,0.609052506679316,2029.0,38.75642674039771,-9.16259443042522,24.0,1,0.0,12673.0,258.6326530612245,1,0.6370235934664247,0.108261658644362,0.0097056734790499,0.0239880059970015,0.1046318945790262,0.0289592046082222,0.0204371498461295,0.0187011757279255,0.0347983902785449,0.0134932533733133,0,0
Rose Huffman,1.0,3.0,10842.0,12889.0,16.0,91.0,810.0,1741.0,678.0,963.0,155.0,1536.0,355.0,40.0,0.3770638581540876,2021.0,38.76582580039765,-9.164486303789882,86.0,1,0.0,30060.0,751.5,1,0.3606786427145708,0.4287757817697937,0.0030272787757817,0.0269461077844311,0.05791749833666,0.0225548902195608,0.0320359281437125,0.0051563539587491,0.0510978043912175,0.0118097139055222,1,1
Msc. David Alexander,1.0,3.0,47676.0,6045.0,14.0,218.0,1029.0,556.0,907.0,168.0,257.0,267.0,384.0,358.0,0.7467978428414461,2009.0,38.71045673659789,-9.142284639235136,45.0,0,2.0,57507.0,160.6340782122905,1,0.8290468986384266,0.1051176378527831,0.0037908428539134,0.0178934738379675,0.0096683881962195,0.0157719929747682,0.0029213834837498,0.004469021162641,0.0046429130366737,0.0066774479628566,0,0
Bsc. Margaret Cunningham,3.0,2.0,1441.0,3934.0,9.0,405.0,513.0,278.0,1517.0,916.0,579.0,24.0,477.0,140.0,0.2823858766171893,2013.0,38.71461868176959,-9.174287445881845,72.0,1,6.0,10084.0,72.02857142857142,1,0.14289964299881,0.3901229670765569,0.0401626338754462,0.0508726695755652,0.027568425228084,0.1504363347877826,0.0908369694565648,0.0574176913923046,0.0023800079333597,0.0473026576755255,2,2
Msc. Kirk Trapp,0.0,4.0,23174.0,2382.0,10.0,155.0,529.0,795.0,1120.0,684.0,644.0,319.0,,281.0,0.3861281392503943,2019.0,38.77255942117437,-9.195413475643676,59.0,0,2.0,29802.0,106.05693950177935,1,0.7775988188712167,0.0799275216428427,0.0052009932219314,0.0177504865445272,0.0266760620092611,0.0375813703778269,0.0229514797664586,0.0216092879672505,0.0107039795986846,0.0,0,0
Phd. Milagro Amelung,1.0,3.0,28825.0,2948.0,15.0,459.0,687.0,716.0,884.0,1495.0,1314.0,161.0,916.0,337.0,,2008.0,38.77679065799544,-9.146791974256198,48.0,1,2.0,38405.0,113.9614243323442,1,0.7505533133706549,0.0767608384324957,0.011951568806145,0.0178882957948183,0.0186434058065356,0.0230178362192422,0.0389272230178362,0.03421429501367,0.0041921624788439,0.0238510610597578,0,0
Phd. Miguel Levay,1.0,4.0,13002.0,556.0,23.0,2228.0,162.0,395.0,67.0,51.0,1089.0,1563.0,93.0,87.0,0.1262473214341531,2016.0,38.77783886759041,-9.121572464167178,32.0,0,2.0,19206.0,220.7586206896552,1,0.6769759450171822,0.0289492866812454,0.1160054149744871,0.0084348641049671,0.0205664896386545,0.0034884931792148,0.0026554201811933,0.056701030927835,0.0813808184942205,0.0048422368009996,3,3
Linda Ellerbe,2.0,1.0,6058.0,8542.0,23.0,501.0,809.0,704.0,979.0,635.0,211.0,1600.0,71.0,104.0,0.3404408310625003,2018.0,38.72208184325029,-9.154822555731917,78.0,1,0.0,20110.0,193.3653846153846,1,0.3012431626056688,0.4247637991049229,0.0249129786176031,0.040228741919443,0.035007458975634,0.048682247637991,0.031576330183988,0.0104922923918448,0.0795624067628045,0.0035305818000994,1,1
Phd. William Mclaren,1.0,3.0,7932.0,69.0,13.0,551.0,226.0,156.0,583.0,256.0,644.0,5.0,319.0,67.0,0.9070557755568464,2018.0,38.76704472113971,-9.166026364327674,39.0,0,1.0,10741.0,160.3134328358209,1,0.7384787263755702,0.006423982869379,0.0512987617540266,0.0210408714272414,0.0145237873568569,0.0542780001862024,0.0238339074574062,0.0599571734475374,0.0004655060050274,0.0296992831207522,2,2
Phd. Lura Speis,1.0,6.0,13071.0,157.0,8.0,505.0,717.0,575.0,192.0,1071.0,586.0,364.0,216.0,234.0,0.5268036064428512,2018.0,38.79223254831397,-9.210578250727703,42.0,1,1.0,17454.0,74.58974358974359,1,0.7488827775867996,0.0089950727626905,0.0289331958290363,0.0410794087315228,0.0329437378251403,0.0110003437607425,0.0613612925403918,0.0335739658530995,0.020854818379741,0.0123753867308353,0,0
Bsc. Anthony Arrington,1.0,1.0,5655.0,1051.0,,1962.0,494.0,543.0,,105.0,1151.0,238.0,30.0,36.0,0.1012932645549802,2015.0,38.74651477955942,-9.120798538232616,37.0,0,2.0,11229.0,311.9166666666667,1,0.5036067325674592,0.0935969365036957,0.1747261554902484,0.0439932318104906,0.0483569329414907,0.0,0.0093507881378573,0.1025024490159408,0.0211951197791432,0.0026716537536735,4,4
Stephen Dukes,0.0,1.0,12254.0,1469.0,19.0,301.0,618.0,954.0,1000.0,1446.0,578.0,1563.0,398.0,137.0,0.1016737098625224,2020.0,38.73930534987978,-9.197227829892029,63.0,0,1.0,20581.0,150.2262773722628,1,0.5954035275253875,0.0713765123171857,0.0146251396919488,0.0300276954472571,0.0463534327778047,0.048588503959963,0.0702589767261066,0.0280841552888586,0.0759438316894222,0.0193382245760653,1,1
Msc. Diana Hawes,2.0,4.0,14381.0,1017.0,20.0,201.0,172.0,134.0,989.0,1059.0,269.0,148.0,67.0,68.0,0.8094045771803405,2021.0,38.73197756405301,-9.141592106035638,37.0,1,1.0,18437.0,271.13235294117646,1,0.7800075934262624,0.0551608179204859,0.0109019905624559,0.0093290665509573,0.0072679937083039,0.0536421326680045,0.0574388457992081,0.0145902261756251,0.0080273363345446,0.0036339968541519,0,0
Phd. Patrick Aichele,0.0,4.0,9509.0,979.0,19.0,748.0,177.0,121.0,934.0,370.0,264.0,112.0,81.0,66.0,0.4868643818010812,2012.0,38.75837963116939,-9.150308594394824,35.0,0,3.0,13295.0,201.43939393939397,1,0.7152312899586311,0.0736367055283941,0.0562617525385483,0.0133132756675441,0.0091011658518239,0.0702519744264761,0.027830011282437,0.0198570891312523,0.0084242196314403,0.0060925159834524,0,0
Juanita Roccio,2.0,1.0,4963.0,8117.0,20.0,287.0,170.0,795.0,762.0,827.0,92.0,1258.0,414.0,84.0,0.4875727932321885,2016.0,38.76089025907025,-9.167570696819215,53.0,1,0.0,17685.0,210.53571428571428,1,0.280633305060786,0.4589765337856941,0.0162284421826406,0.0096126661012157,0.0449533502968617,0.0430873621713316,0.0467627933276788,0.005202148713599,0.0711337291489963,0.0234096692111959,1,1
Phd. Eunice Sancho,1.0,3.0,18813.0,1983.0,11.0,1620.0,636.0,63.0,220.0,141.0,2015.0,28.0,356.0,143.0,0.0958128950752033,2020.0,38.77297621630804,-9.075599005488304,65.0,1,1.0,25875.0,180.94405594405595,1,0.727072463768116,0.0766376811594203,0.0626086956521739,0.0245797101449275,0.0024347826086956,0.0085024154589371,0.0054492753623188,0.0778743961352657,0.0010821256038647,0.0137584541062801,4,4
Bsc. Jennifer Moore,1.0,2.0,43203.0,5030.0,13.0,1513.0,927.0,2083.0,1615.0,1769.0,1102.0,463.0,260.0,283.0,0.0813834962793859,2014.0,38.76852676536102,-9.176406260447294,68.0,1,8.0,57965.0,204.82332155477036,1,0.7453290778918312,0.0867765030621927,0.0261019580781506,0.0159924092124557,0.0359354783058742,0.0278616406452169,0.0305184162856896,0.0190114724402656,0.0079875787112912,0.0044854653670318,0,0
Roman Jones,2.0,1.0,8737.0,11946.0,21.0,206.0,645.0,1515.0,918.0,114.0,360.0,1477.0,522.0,79.0,0.3015708906740711,2016.0,38.7218065338727,-9.189276057401225,71.0,0,0.0,26440.0,334.6835443037975,1,0.330446293494705,0.4518154311649016,0.0077912254160363,0.0243948562783661,0.0572995461422087,0.0347201210287443,0.0043116490166414,0.0136157337367624,0.0558623298033282,0.0197428139183055,1,1
Phd. Wayne Blum,1.0,4.0,19723.0,4206.0,11.0,167.0,720.0,578.0,997.0,979.0,867.0,413.0,376.0,379.0,0.6661432047076098,2007.0,38.71685569879276,-9.134990864874297,65.0,0,3.0,29026.0,76.58575197889182,1,0.6794942465375869,0.1449045683180596,0.005753462413009,0.0248053469303383,0.0199131812857438,0.0343485151243712,0.0337283814511127,0.0298697719286157,0.0142286226142079,0.0129539033969544,0,0
Bsc. Brittany Vaughan,1.0,5.0,16207.0,638.0,18.0,465.0,204.0,113.0,943.0,,751.0,96.0,571.0,55.0,1.0,2015.0,38.76907869074987,-9.191046258934824,83.0,1,0.0,19988.0,363.4181818181818,1,0.8108365019011406,0.0319191514908945,0.023263958375025,0.0102061236742045,0.0056533920352211,0.0471783069841905,0.0,0.0375725435261156,0.0048028817290374,0.0285671402841705,0,0
Phd. Lori Zavala,0.0,3.0,14481.0,1031.0,,1551.0,782.0,197.0,177.0,39.0,1784.0,170.0,322.0,124.0,0.3001345836946428,2011.0,38.73687020809721,-9.180975267447808,36.0,1,4.0,20534.0,165.59677419354838,1,0.7052206097204636,0.050209408785429,0.0755332619070809,0.0380831791175611,0.0095938443557027,0.0086198500048699,0.0018992889841238,0.0868802960942826,0.0082789519820785,0.0156813090484075,4,4
Msc. Mona Atkins,1.0,5.0,14372.0,2271.0,11.0,602.0,480.0,771.0,144.0,693.0,513.0,400.0,321.0,197.0,0.4329720461412199,2021.0,38.80361946829855,-9.202830282726984,64.0,1,1.0,20567.0,104.4010152284264,1,0.6987893227014149,0.1104196042203529,0.0292701901103709,0.0233383575630864,0.0374872368357076,0.0070015072689259,0.0336947537317061,0.0249428696455486,0.019448631302572,0.015607526620314,0,0
Bsc. Tanesha Hotton,1.0,3.0,25464.0,1280.0,16.0,1709.0,514.0,492.0,62.0,115.0,792.0,111.0,454.0,75.0,0.0534948295874103,2011.0,38.78620221349695,-9.13589530641425,64.0,1,2.0,30993.0,413.24,1,0.8216048785209563,0.0412996483076823,0.055141483560804,0.0165843900235537,0.0158745523182654,0.0020004517149033,0.0037105152776433,0.0255541573903784,0.0035814538766818,0.014648469009131,3,3
Bsc. Betty Hill,2.0,1.0,9568.0,68.0,10.0,297.0,356.0,690.0,529.0,872.0,322.0,90.0,107.0,78.0,1.0,2019.0,38.74763999136231,-9.15751600451793,32.0,1,2.0,12899.0,165.37179487179486,1,0.74176292735871,0.0052717264904256,0.0230250407008295,0.0275990386851693,0.0534925187999069,0.0410109310799286,0.0676021397007519,0.0249631754399565,0.0069772850608574,0.0082952166834638,0,0
Phd. Lynn Severson,0.0,5.0,11533.0,111.0,,1108.0,525.0,1115.0,233.0,318.0,544.0,104.0,345.0,242.0,0.387294290679021,2014.0,38.790250424700105,-9.12560742425143,68.0,1,2.0,15936.0,65.85123966942149,1,0.7237073293172691,0.0069653614457831,0.0695281124497992,0.0329442771084337,0.0699673694779116,0.0146209839357429,0.0199548192771084,0.0341365461847389,0.0065261044176706,0.0216490963855421,3,3
Bsc. Richard Scott,1.0,4.0,4438.0,1148.0,7.0,332.0,222.0,807.0,761.0,1211.0,1191.0,1622.0,312.0,208.0,0.1839790083925955,2016.0,38.74691210031135,-9.169516003884596,79.0,0,2.0,12044.0,57.90384615384615,1,0.3684822318166722,0.0953171703752906,0.0275655928263035,0.0184324144802391,0.0670043175024908,0.0631849883759548,0.1005479907007638,0.0988874128196612,0.1346728661574227,0.0259050149452009,1,1
Toni Sultan,2.0,1.0,17941.0,16101.0,23.0,268.0,596.0,1422.0,700.0,839.0,197.0,1409.0,294.0,161.0,0.4144789848889739,2027.0,38.72256488588256,-9.149736347220726,27.0,1,2.0,39767.0,247.0,1,0.4511529660271079,0.4048834460733774,0.0067392561671737,0.0149873010284909,0.0357582920511982,0.0176025347650061,0.0210978952397716,0.0049538562124374,0.0354313878341338,0.0073930646013025,0,0
Heather Norton,5.0,1.0,13273.0,14679.0,19.0,172.0,361.0,459.0,844.0,782.0,62.0,1134.0,473.0,142.0,0.308862880379154,2016.0,38.71969543065247,-9.200678460768987,78.0,1,0.0,32239.0,227.03521126760563,1,0.4117063184341946,0.4553180929929588,0.0053351530754676,0.0111976177921151,0.0142374143118583,0.0261794720679921,0.0242563354942771,0.001923136573715,0.0351747882998852,0.0146716709575359,0,0
Bsc. Heather Bagg,1.0,5.0,50155.0,4218.0,14.0,133.0,715.0,743.0,1838.0,1304.0,2096.0,1095.0,386.0,306.0,0.6720084118498342,2013.0,38.73995576839345,-9.170008667705876,45.0,1,2.0,62683.0,204.84640522875816,1,0.8001371982834261,0.0672909720338847,0.0021217874064738,0.0114066014708932,0.0118532935564666,0.0293221447601423,0.0208030885567059,0.0334380932629261,0.0174688512036756,0.0061579694654052,0,0
Bsc. Yvonne Adams,1.0,5.0,20495.0,2880.0,21.0,2378.0,343.0,464.0,,127.0,727.0,177.0,342.0,46.0,,2015.0,38.78383569577728,-9.146924371848243,51.0,1,1.0,27933.0,607.2391304347826,1,0.733719972792038,0.103103855654602,0.0851322808148068,0.012279382808864,0.0166111767443525,0.0,0.0045465936347689,0.026026563562811,0.0063365911287724,0.0122435828589839,3,3
Phd. Sabrina Knight,0.0,5.0,15447.0,2470.0,9.0,1509.0,760.0,123.0,155.0,195.0,1679.0,37.0,454.0,77.0,0.0968668732267962,2014.0,38.75142059233535,-9.182301264134685,61.0,1,3.0,22829.0,296.4805194805195,1,0.6766393622147269,0.1081957159752945,0.0661001357921941,0.0332909895308598,0.0053878838319681,0.0067896097069516,0.0085417670506811,0.0735468045030443,0.0016207455429497,0.0198869858513294,4,4
Msc. Merlyn Lopez,1.0,5.0,5808.0,4276.0,14.0,253.0,1333.0,,810.0,688.0,527.0,53.0,365.0,234.0,0.3772197795413153,2015.0,38.75853117180204,-9.140798899878051,67.0,1,2.0,14113.0,60.31196581196581,1,0.4115354637568199,0.302983065258981,0.0179267342166796,0.094451923758237,0.0,0.057393892156168,0.0487493800042514,0.0373414582300007,0.0037554028200949,0.025862679798767,2,2
Msc. Carol Timmons,2.0,2.0,27671.0,4881.0,10.0,841.0,769.0,1084.0,2034.0,1495.0,1675.0,589.0,725.0,334.0,0.2948555068239735,2010.0,38.76700374527207,-9.176452516428409,86.0,1,3.0,41764.0,125.04191616766468,1,0.6625562685566516,0.1168709893688344,0.0201369600612968,0.0184129872617565,0.0259553682597452,0.0487022315870127,0.0357963796571209,0.0401063116559716,0.0141030552629058,0.0173594483287041,0,0
Bsc. Ashley Jensen,2.0,3.0,21123.0,6172.0,10.0,645.0,441.0,1675.0,1048.0,551.0,1043.0,285.0,362.0,193.0,0.1445167673416348,2013.0,38.75650709718552,-9.187110626681164,74.0,1,7.0,33345.0,172.7720207253886,1,0.633468286099865,0.185095216674164,0.0193432298695456,0.0132253711201079,0.0502324186534712,0.0314289998500524,0.0165242165242165,0.0312790523316839,0.0085470085470085,0.0108562003298845,0,0
Msc. Reyna Seanez,0.0,3.0,8783.0,389.0,8.0,1441.0,636.0,28.0,394.0,113.0,1850.0,301.0,434.0,93.0,0.0620544519024242,2013.0,38.76857705330424,-9.157619897688855,64.0,1,2.0,14369.0,154.50537634408602,1,0.6112464332938966,0.0270721692532535,0.1002853364882733,0.044261952815088,0.0019486394321107,0.0274201405804161,0.0078641519938757,0.1287493910501774,0.020947873895191,0.0302039111977173,4,4
Phd. Elizabeth Gurley,1.0,6.0,11748.0,3007.0,,2113.0,271.0,487.0,36.0,,194.0,174.0,78.0,141.0,0.0487000090505459,2009.0,38.75812588133764,-9.161002307757355,56.0,1,2.0,18108.0,128.4255319148936,1,0.6487740225314778,0.1660592003534349,0.1166887563507841,0.0149657609896178,0.026894190413077,0.0019880715705765,0.0,0.0107134967969958,0.0096090125911199,0.0043074884029158,3,3
Bsc. Trent Guajardo,3.0,2.0,39926.0,603.0,7.0,681.0,356.0,560.0,1160.0,733.0,326.0,140.0,431.0,91.0,0.3754775304388258,2008.0,38.75808353029282,-9.159817112494544,65.0,0,2.0,44916.0,493.5824175824176,1,0.8889037314097427,0.0134250601122094,0.0151616350520972,0.0079259061358981,0.0124677175171431,0.0258259862855107,0.0163193516786891,0.0072579926974797,0.0031169293792857,0.009595689731944,0,0
Msc. Lacey Turner,3.0,3.0,33638.0,5350.0,11.0,456.0,429.0,1979.0,797.0,1155.0,919.0,347.0,449.0,265.0,0.1186399888586964,2009.0,38.71798937932024,-9.15306224939332,51.0,1,4.0,45519.0,171.7698113207547,1,0.7389881148531382,0.1175333377271029,0.0100177947670203,0.0094246358663415,0.0434763505349414,0.0175091719941123,0.0253740196401502,0.0201893714712537,0.0076231903161317,0.0098640128298073,0,0
Alice Goble,2.0,1.0,12370.0,10867.0,17.0,70.0,934.0,926.0,797.0,542.0,,1518.0,608.0,190.0,0.1384508490854341,2013.0,38.747329588185416,-9.165775647785209,48.0,1,1.0,28632.0,150.69473684210527,1,0.4320340877340039,0.3795403744062587,0.0024448169879854,0.0326208438111204,0.0323414361553506,0.0278359877060631,0.0189298686784017,0.0,0.0530176026823134,0.0212349818385023,1,1
Bsc. Linda Mendez,1.0,6.0,12778.0,1292.0,15.0,1107.0,450.0,55.0,117.0,212.0,2304.0,96.0,331.0,93.0,0.1082669773806148,2014.0,38.76854684759731,-9.123235140581484,60.0,1,2.0,18742.0,201.5268817204301,1,0.6817842279372532,0.0689360793938747,0.0590652011524917,0.0240102443709315,0.0029345854231138,0.0062426635364422,0.0113114929036388,0.1229324511791697,0.0051221854657987,0.0176608686372852,4,4
Bsc. Jessie Fish,1.0,1.0,6348.0,1306.0,8.0,753.0,298.0,302.0,,453.0,1001.0,170.0,466.0,152.0,0.0563920819977854,2004.0,38.73355310239125,-9.175145486599224,60.0,0,2.0,11097.0,73.00657894736842,1,0.5720464990537983,0.1176894656213391,0.0678561773452284,0.0268541047129854,0.0272145624943678,0.0,0.0408218437415517,0.0902045597909344,0.0153194557087501,0.0419933315310444,4,4
Bsc. Donna Wang,1.0,5.0,14204.0,50.0,11.0,431.0,161.0,70.0,720.0,85.0,695.0,271.0,422.0,78.0,0.4462437367804165,2006.0,38.76315140547745,-9.156322117365391,84.0,1,0.0,17109.0,219.34615384615384,1,0.8302063241568765,0.0029224384826699,0.0251914197206148,0.0094102519141972,0.0040914138757379,0.0420831141504471,0.0049681454205388,0.0406218949091121,0.015839616576071,0.0246653807937342,2,2
Bsc. Stanley Howard,1.0,4.0,16795.0,1065.0,7.0,448.0,380.0,857.0,891.0,865.0,195.0,405.0,472.0,431.0,0.1781003282272197,2020.0,38.82369346468365,-9.108834339561843,53.0,0,0.0,22373.0,51.909512761020885,1,0.7506816251731998,0.0476020202923166,0.0200241362356411,0.0169847584141599,0.0383050998971975,0.0398247888079381,0.0386626737585482,0.0087158628704241,0.0181021767308809,0.0210968578196933,0,0
Phd. David Weaver,2.0,3.0,10977.0,2641.0,8.0,251.0,182.0,,769.0,302.0,772.0,120.0,365.0,40.0,0.71366046687001,2021.0,38.74864546690035,-9.157073174226158,33.0,0,2.0,16379.0,409.475,1,0.6701874351303498,0.1612430551315709,0.0153245008852799,0.0111117894865376,0.0,0.0469503632700409,0.0184382440930459,0.0471335246352036,0.0073264546065083,0.0222846327614628,0,0
Bsc. Jesse Caballero,0.0,2.0,22535.0,443.0,,442.0,534.0,562.0,1069.0,775.0,387.0,259.0,501.0,185.0,0.3263956215524193,2010.0,38.74033721775627,-9.149888034368336,72.0,0,2.0,27507.0,148.68648648648647,1,0.8192460101065183,0.0161049914567201,0.0160686370741992,0.019413240266114,0.0204311629766968,0.0388628349147489,0.0281746464536299,0.0140691460355545,0.0094157850728905,0.0182135456429272,0,0
Msc. Faye Vargas,2.0,2.0,10520.0,272.0,12.0,349.0,296.0,898.0,612.0,729.0,291.0,33.0,344.0,40.0,,2015.0,38.746788414203714,-9.155658404491646,31.0,1,3.0,14344.0,358.6,1,0.7334076965978806,0.0189626324595649,0.0243307306190741,0.0206358059118795,0.0626045733407696,0.0426659230340211,0.0508226436140546,0.020287228109314,0.0023006134969325,0.0239821528165086,0,0
Phd. Domingo Marquez,1.0,1.0,751.0,2537.0,14.0,2222.0,397.0,467.0,58.0,6.0,643.0,270.0,155.0,101.0,0.1944272507874001,2017.0,38.7849751702064,-9.173582077933276,36.0,0,2.0,7506.0,74.31683168316832,1,0.1000532907007727,0.3379962696509459,0.2960298427924327,0.0528910205169197,0.0622168931521449,0.0077271516120436,0.0007993605115907,0.0856648014921396,0.0359712230215827,0.0206501465494271,4,4
Bsc. Kelly Carpenter,2.0,5.0,13332.0,616.0,6.0,437.0,124.0,165.0,756.0,192.0,316.0,1220.0,404.0,78.0,1.0,2018.0,38.72446918798237,-9.165003151484932,83.0,1,2.0,17562.0,225.15384615384616,0,0.7591390502220704,0.0350757316934289,0.0248832706980981,0.0070606992369889,0.0093952852750256,0.043047488896481,0.010932695592757,0.017993394829746,0.0694681699123106,0.023004213643093,1,1
Phd. Joseph Crowder,2.0,2.0,15573.0,1577.0,17.0,2072.0,476.0,284.0,60.0,101.0,946.0,172.0,436.0,130.0,0.0714678531148806,2014.0,38.72010297566976,-9.17904445809222,82.0,0,2.0,21697.0,166.9,1,0.717748997557266,0.0726828593814813,0.0954970733281098,0.0219385168456468,0.0130893671936212,0.002765359266258,0.0046550214315343,0.0436004977646679,0.0079273632299396,0.0200949440014748,3,3
